Episode,AgentID,FinalX,FinalY,TotalReward,FoodCollected,CollisionCount,EpisodeLength,RandomActions,GreedyActions
456,1,2,0,375,53,2,200,37,163
456,2,9,7,246,42,4,200,43,157
457,0,3,9,160,36,9,200,41,159
457,1,1,5,262,42,0,200,37,163
457,2,8,4,369,55,9,200,38,162
458,0,8,9,140,32,3,200,42,158
458,1,1,1,302,46,1,200,40,160
458,2,5,6,254,42,2,200,39,161
459,0,8,6,152,32,0,200,41,159
459,1,5,5,182,38,9,200,42,158
459,2,5,6,94,30,9,200,47,153
460,0,1,8,72,28,9,200,37,163
460,1,3,1,98,30,8,200,36,164
460,2,7,3,115,29,1,200,39,161
461,0,7,5,116,32,9,200,49,151
461,1,7,2,292,48,9,200,50,150
461,2,3,9,339,49,0,200,45,155
462,0,6,7,166,34,2,200,47,153
462,1,4,4,185,39,11,200,37,163
462,2,8,2,94,30,9,200,27,173
463,0,7,4,165,35,5,200,45,155
463,1,5,2,249,43,6,200,37,163
463,2,4,8,181,35,1,200,44,156
464,0,7,2,276,44,2,200,41,159
464,1,8,5,306,46,0,200,40,160
464,2,3,6,342,50,2,200,37,163
465,0,0,7,154,34,5,200,39,161
465,1,2,0,29,23,6,200,42,158
465,2,5,6,53,27,11,200,51,149
466,0,5,7,149,35,9,200,38,162
466,1,2,3,-39,23,23,200,35,165
466,2,7,2,50,30,20,200,48,152
467,0,5,1,133,35,13,200,39,161
467,1,3,2,46,30,21,200,46,154
467,2,3,5,283,49,14,200,35,165
468,0,5,4,96,36,25,200,33,167
468,1,2,9,116,40,31,200,44,156
468,2,2,8,45,35,35,200,43,157
469,0,8,9,224,40,4,200,55,145
469,1,7,2,-29,17,4,200,42,158
469,2,7,5,152,32,0,200,43,157
470,0,1,8,170,38,12,200,34,166
470,1,4,7,184,40,14,200,44,156
470,2,7,4,283,49,14,200,37,163
471,0,0,2,394,54,0,200,47,153
471,1,5,0,361,51,0,200,47,153
471,2,7,1,273,43,0,200,38,162
472,0,5,8,109,31,8,200,40,160
472,1,3,4,438,58,0,200,36,164
472,2,7,3,-12,20,8,200,32,168
473,0,9,8,360,52,3,200,36,164
473,1,0,7,273,47,11,200,42,158
473,2,5,1,175,37,8,200,29,171
474,0,5,3,218,38,0,200,42,158
474,1,3,9,134,34,10,200,28,172
474,2,8,4,387,57,10,200,25,175
475,0,6,6,186,38,8,200,36,164
475,1,5,4,352,52,5,200,43,157
475,2,7,4,91,29,7,200,28,172
476,0,6,2,69,27,7,200,27,173
476,1,3,0,75,29,11,200,34,166
476,2,3,3,227,41,6,200,40,160
477,0,5,0,117,31,6,200,33,167
477,1,5,4,110,30,5,200,41,159
477,2,6,6,214,38,1,200,39,161
478,0,5,7,254,42,2,200,40,160
478,1,7,3,273,43,0,200,47,153
478,2,4,4,221,39,2,200,50,150
479,0,6,8,250,46,14,200,40,160
479,1,1,3,290,50,15,200,45,155
479,2,5,1,66,26,5,200,40,160
480,0,8,6,311,49,7,200,34,166
480,1,5,3,217,39,3,200,26,174
480,2,7,0,114,30,4,200,53,147
481,0,7,5,70,26,4,200,36,164
481,1,6,0,174,34,0,200,43,157
481,2,3,5,235,41,4,200,38,162
482,0,6,7,123,33,10,200,42,158
482,1,6,1,167,37,10,200,41,159
482,2,2,5,174,34,0,200,43,157
483,0,8,6,220,40,5,200,41,159
483,1,4,5,294,46,3,200,53,147
483,2,7,1,153,35,8,200,50,150
484,0,8,6,1,23,13,200,49,151
484,1,5,9,295,45,0,200,44,156
484,2,4,2,-10,22,13,200,41,159
485,0,3,0,308,48,5,200,48,152
485,1,6,0,221,39,2,200,39,161
485,2,5,5,206,38,3,200,30,170
486,0,2,4,171,41,20,200,41,159
486,1,4,3,159,33,1,200,38,162
486,2,7,7,76,32,19,200,50,150
487,0,6,4,295,45,0,200,44,156
487,1,4,6,313,47,1,200,44,156
487,2,4,7,291,45,1,200,43,157
488,0,7,5,43,25,8,200,34,166
488,1,1,4,201,39,7,200,32,168
488,2,7,3,181,35,1,200,36,164
489,0,5,5,43,25,8,200,49,151
489,1,3,6,140,36,14,200,36,164
489,2,4,7,84,28,6,200,37,163
490,0,6,3,116,36,20,200,45,155
490,1,1,7,53,27,11,200,35,165
490,2,3,7,127,33,9,200,32,168
491,0,1,8,247,41,1,200,45,155
491,1,5,3,225,39,1,200,38,162
491,2,7,4,394,54,0,200,46,154
492,0,6,1,205,39,6,200,37,163
492,1,4,8,175,37,8,200,47,153
492,2,7,2,161,35,6,200,41,159
493,0,0,4,176,36,5,200,41,159
493,1,6,3,281,47,9,200,33,167
493,2,1,2,140,36,14,200,38,162
494,0,3,7,62,30,17,200,37,163
494,1,8,0,231,45,16,200,39,161
494,2,4,7,225,39,1,200,54,146
495,0,4,3,77,27,5,200,40,160
495,1,3,6,322,50,7,200,28,172
495,2,6,4,277,47,10,200,54,146
496,0,3,2,218,38,0,200,36,164
496,1,1,0,239,41,3,200,44,156
496,2,9,9,129,31,3,200,41,159
497,0,4,6,68,32,21,200,35,165
497,1,7,6,92,32,15,200,53,147
497,2,1,0,173,39,14,200,37,163
498,0,1,3,94,38,31,200,42,158
498,1,2,2,314,58,31,200,27,173
498,2,6,8,53,23,0,200,38,162
499,0,6,4,187,37,5,200,38,162
499,1,7,1,177,35,2,200,41,159
499,2,8,2,305,47,3,200,35,165
500,0,1,3,145,35,10,200,43,157
500,1,7,1,151,37,14,200,44,156
500,2,7,2,80,32,18,200,43,157
501,0,7,7,42,22,0,200,34,166
501,1,4,6,316,48,3,200,39,161
501,2,3,2,41,23,3,200,47,153
502,0,8,7,41,23,3,200,28,172
502,1,0,2,260,48,17,200,42,158
502,2,6,3,138,38,20,200,45,155
503,0,8,1,148,32,1,200,39,161
503,1,0,1,49,23,1,200,41,159
503,2,9,7,328,48,0,200,39,161
504,0,0,0,186,38,8,200,47,153
504,1,6,4,403,57,6,200,37,163
504,2,6,7,202,38,4,200,46,154
505,0,2,4,168,36,7,200,44,156
505,1,6,6,-60,16,9,200,45,155
505,2,9,7,158,34,4,200,39,161
506,0,3,4,301,47,4,200,42,158
506,1,2,1,267,45,7,200,37,163
506,2,2,7,141,35,11,200,39,161
507,0,1,4,65,27,8,200,37,163
507,1,2,2,192,36,1,200,47,153
507,2,3,2,212,40,7,200,56,144
508,0,4,3,221,39,2,200,41,159
508,1,7,5,-116,8,1,200,42,158
508,2,7,3,305,47,3,200,42,158
509,0,9,8,165,35,5,200,40,160
509,1,8,5,161,39,17,200,30,170
509,2,7,6,85,31,14,200,51,149
510,0,7,7,181,39,12,200,46,154
510,1,8,1,155,37,13,200,30,170
510,2,9,9,387,57,10,200,41,159
511,0,7,8,85,31,14,200,37,163
511,1,7,3,263,45,8,200,43,157
511,2,2,8,62,26,6,200,40,160
512,0,8,2,47,25,7,200,44,156
512,1,6,0,30,22,3,200,27,173
512,2,2,4,136,32,4,200,36,164
513,0,7,4,195,41,14,200,32,168
513,1,6,1,186,38,8,200,47,153
513,2,3,1,150,34,6,200,36,164
514,0,3,6,31,21,0,200,38,162
514,1,5,8,97,27,0,200,46,154
514,2,9,7,174,34,0,200,42,158
515,0,2,8,44,28,16,200,49,151
515,1,5,2,-16,24,20,200,41,159
515,2,4,0,162,38,14,200,40,160
516,0,7,7,188,40,13,200,41,159
516,1,7,0,126,30,1,200,39,161
516,2,6,6,203,41,12,200,41,159
517,0,2,4,177,35,2,200,51,149
517,1,3,4,262,42,0,200,46,154
517,2,4,8,210,38,2,200,46,154
518,0,8,2,229,47,22,200,39,161
518,1,5,2,23,29,24,200,34,166
518,2,0,4,115,33,12,200,33,167
519,0,4,9,331,49,2,200,47,153
519,1,6,2,21,27,19,200,45,155
519,2,8,5,84,32,17,200,40,160
520,0,4,6,-140,20,40,200,41,159
520,1,5,7,5,31,34,200,44,156
520,2,5,3,-3,27,25,200,39,161
521,0,1,5,251,45,11,200,34,166
521,1,0,2,261,43,3,200,32,168
521,2,6,8,167,37,10,200,40,160
522,0,8,4,82,30,12,200,41,159
522,1,4,2,135,33,7,200,40,160
522,2,1,6,39,25,9,200,42,158
523,0,0,9,251,45,11,200,40,160
523,1,5,3,68,32,21,200,41,159
523,2,4,3,62,34,28,200,40,160
524,0,2,3,269,43,1,200,44,156
524,1,4,2,290,46,4,200,43,157
524,2,4,0,187,37,5,200,42,158
525,0,1,8,210,38,2,200,32,168
525,1,4,6,236,40,1,200,35,165
525,2,7,6,280,44,1,200,39,161
526,0,9,5,250,42,3,200,36,164
526,1,2,2,163,33,0,200,38,162
526,2,4,5,272,44,3,200,44,156
527,0,0,4,165,35,5,200,40,160
527,1,7,0,396,56,5,200,30,170
527,2,6,5,207,37,0,200,45,155
528,0,2,6,63,25,3,200,36,164
528,1,6,0,256,44,7,200,39,161
528,2,8,6,95,29,6,200,40,160
529,0,6,3,242,42,5,200,45,155
529,1,4,4,106,30,6,200,45,155
529,2,5,3,357,51,1,200,42,158
530,0,7,5,269,43,1,200,47,153
530,1,2,6,327,49,3,200,34,166
530,2,7,2,202,38,4,200,35,165
531,0,2,4,232,40,2,200,42,158
531,1,7,4,96,28,3,200,49,151
531,2,7,3,363,53,5,200,41,159
532,0,2,7,188,36,2,200,39,161
532,1,2,3,240,40,0,200,41,159
532,2,4,9,419,57,2,200,38,162
533,0,5,8,166,38,13,200,39,161
533,1,4,7,267,45,7,200,48,152
533,2,6,5,40,24,6,200,39,161
534,0,5,6,-97,17,21,200,35,165
534,1,0,0,98,34,19,200,42,158
534,2,6,1,212,44,18,200,44,156
535,0,8,2,100,36,24,200,30,170
535,1,3,3,14,22,7,200,42,158
535,2,3,1,73,31,17,200,39,161
536,0,1,9,235,41,4,200,54,146
536,1,1,3,416,56,0,200,51,149
536,2,9,1,158,34,4,200,49,151
537,0,9,6,-50,18,12,200,45,155
537,1,7,1,79,33,21,200,46,154
537,2,5,9,248,44,9,200,41,159
538,0,9,9,227,41,6,200,48,152
538,1,2,2,269,43,1,200,48,152
538,2,1,6,209,39,5,200,38,162
539,0,7,9,239,41,3,200,48,152
539,1,6,9,149,35,9,200,51,149
539,2,2,8,172,36,6,200,47,153
540,0,0,5,194,38,6,200,37,163
540,1,5,4,95,29,6,200,45,155
540,2,6,9,163,33,0,200,35,165
541,0,7,5,89,27,2,200,43,157
541,1,5,4,228,44,14,200,30,170
541,2,6,4,231,45,16,200,49,151
542,0,2,8,203,37,1,200,46,154
542,1,6,0,262,42,0,200,42,158
542,2,1,9,302,46,1,200,38,162
543,0,1,3,158,34,4,200,43,157
543,1,3,3,125,31,4,200,43,157
543,2,2,2,53,23,0,200,43,157
544,0,0,5,31,29,22,200,42,158
544,1,4,0,71,33,23,200,39,161
544,2,1,1,129,31,3,200,38,162
545,0,8,6,157,39,18,200,41,159
545,1,4,3,129,35,14,200,42,158
545,2,3,6,3,29,29,200,36,164
546,0,6,6,164,36,8,200,31,169
546,1,2,4,176,36,5,200,43,157
546,2,7,0,154,34,5,200,41,159
547,0,6,5,132,32,5,200,40,160
547,1,0,6,103,29,4,200,38,162
547,2,7,4,60,24,1,200,33,167
548,0,8,8,215,41,9,200,30,170
548,1,6,5,224,44,15,200,38,162
548,2,4,6,117,31,6,200,44,156
549,0,9,8,172,36,6,200,34,166
549,1,4,4,238,42,6,200,41,159
549,2,6,4,43,25,8,200,42,158
550,0,2,7,346,50,1,200,37,163
550,1,2,2,405,55,0,200,35,165
550,2,3,0,-17,17,1,200,37,163
551,0,7,5,195,37,3,200,48,152
551,1,3,8,294,46,3,200,45,155
551,2,0,3,174,34,0,200,41,159
552,0,4,0,145,35,10,200,40,160
552,1,5,1,154,38,16,200,36,164
552,2,7,1,229,43,11,200,47,153
553,0,7,1,222,42,10,200,40,160
553,1,8,2,251,45,11,200,47,153
553,2,2,1,122,34,13,200,50,150
554,0,5,2,84,28,6,200,39,161
554,1,1,4,382,54,3,200,34,166
554,2,1,2,223,41,7,200,40,160
555,0,2,7,113,31,7,200,39,161
555,1,6,3,115,37,23,200,40,160
555,2,4,4,28,28,20,200,36,164
556,0,8,7,91,29,7,200,39,161
556,1,4,1,196,36,0,200,60,140
556,2,7,7,124,32,7,200,30,170
557,0,9,6,152,32,0,200,33,167
557,1,8,3,218,38,0,200,37,163
557,2,2,1,262,42,0,200,46,154
558,0,0,3,10,22,8,200,37,163
558,1,4,4,148,36,12,200,43,157
558,2,5,1,180,36,4,200,44,156
559,0,1,4,-60,20,20,200,39,161
559,1,6,4,-55,19,16,200,39,161
559,2,7,5,164,36,8,200,30,170
560,0,8,3,21,27,19,200,42,158
560,1,4,4,218,42,11,200,45,155
560,2,6,8,219,41,8,200,38,162
561,0,6,6,63,29,14,200,39,161
561,1,9,1,22,26,16,200,30,170
561,2,2,4,198,42,16,200,40,160
562,0,6,0,196,36,0,200,36,164
562,1,1,0,52,24,3,200,35,165
562,2,4,6,283,45,3,200,35,165
563,0,1,5,377,55,7,200,34,166
563,1,2,5,168,40,18,200,40,160
563,2,3,7,249,47,17,200,42,158
564,0,4,4,241,43,8,200,41,159
564,1,8,4,158,34,4,200,42,158
564,2,4,6,194,38,6,200,37,163
565,0,8,6,98,30,8,200,39,161
565,1,4,2,172,36,6,200,41,159
565,2,1,3,144,32,2,200,40,160
566,0,5,6,-114,22,39,200,39,161
566,1,5,2,149,43,31,200,32,168
566,2,5,3,67,33,24,200,48,152
567,0,4,6,87,29,8,200,36,164
567,1,2,7,149,35,9,200,41,159
567,2,9,1,137,31,1,200,37,163
568,0,5,6,9,19,0,200,44,156
568,1,0,2,174,34,0,200,46,154
568,2,5,2,394,54,0,200,44,156
569,0,0,5,-32,16,2,200,43,157
569,1,7,1,311,49,7,200,34,166
569,2,2,8,179,37,7,200,34,166
570,0,3,6,234,42,7,200,41,159
570,1,4,6,86,26,0,200,41,159
570,2,4,2,135,33,7,200,41,159
571,0,6,4,125,31,4,200,45,155
571,1,4,3,337,51,6,200,44,156
571,2,1,8,125,31,4,200,35,165
572,0,5,0,154,34,5,200,45,155
572,1,1,5,24,24,10,200,46,154
572,2,5,1,59,29,15,200,44,156
573,0,1,9,190,38,7,200,38,162
573,1,0,6,253,43,5,200,36,164
573,2,4,9,92,28,4,200,36,164
574,0,2,5,103,29,4,200,53,147
574,1,8,4,301,47,4,200,45,155
574,2,7,8,10,22,8,200,41,159
575,0,1,8,319,49,5,200,41,159
575,1,3,7,99,29,5,200,42,158
575,2,9,2,207,37,0,200,44,156
576,0,0,2,-71,19,20,200,43,157
576,1,1,4,43,29,19,200,40,160
576,2,9,8,19,29,25,200,40,160
577,0,1,3,-2,30,33,200,40,160
577,1,3,2,149,35,9,200,37,163
577,2,2,3,4,28,26,200,35,165
578,0,3,3,258,42,1,200,41,159
578,1,5,5,328,48,0,200,35,165
578,2,7,3,357,51,1,200,46,154
579,0,7,3,76,28,8,200,38,162
579,1,2,1,112,32,10,200,44,156
579,2,1,8,89,27,2,200,42,158
580,0,5,9,155,37,13,200,34,166
580,1,1,4,302,50,12,200,37,163
580,2,7,4,184,36,3,200,30,170
581,0,2,7,130,30,0,200,34,166
581,1,4,8,141,31,0,200,46,154
581,2,3,0,53,23,0,200,39,161
582,0,5,4,170,38,12,200,41,159
582,1,7,1,167,41,21,200,40,160
582,2,5,1,-26,22,17,200,42,158
583,0,9,6,158,34,4,200,39,161
583,1,6,5,185,35,0,200,35,165
583,2,2,9,26,22,4,200,31,169
584,0,9,9,201,39,7,200,33,167
584,1,2,1,125,35,15,200,50,150
584,2,1,6,-3,23,14,200,42,158
585,0,2,3,43,25,8,200,42,158
585,1,0,1,171,37,9,200,27,173
585,2,2,9,18,26,17,200,32,168
586,0,7,0,126,34,12,200,46,154
586,1,6,1,31,25,11,200,44,156
586,2,7,2,126,30,1,200,38,162
587,0,7,6,54,30,19,200,37,163
587,1,7,2,153,35,8,200,42,158
587,2,0,0,203,41,12,200,37,163
588,0,1,5,156,36,10,200,39,161
588,1,0,5,150,34,6,200,36,164
588,2,7,6,81,27,4,200,39,161
589,0,2,8,97,27,0,200,39,161
589,1,3,2,317,47,0,200,40,160
589,2,9,1,240,40,0,200,32,168
590,0,6,3,159,37,12,200,42,158
590,1,1,5,78,26,2,200,40,160
590,2,9,7,82,30,12,200,42,158
591,0,5,1,103,29,4,200,45,155
591,1,7,8,58,26,7,200,53,147
591,2,3,7,11,21,5,200,30,170
592,0,8,7,326,50,6,200,42,158
592,1,2,2,55,29,16,200,46,154
592,2,3,7,150,38,17,200,43,157
593,0,5,6,77,27,5,200,51,149
593,1,3,2,208,40,8,200,34,166
593,2,2,6,138,34,9,200,45,155
594,0,0,4,159,33,1,200,43,157
594,1,6,1,258,42,1,200,40,160
594,2,8,6,141,31,0,200,43,157
595,0,2,7,151,33,3,200,38,162
595,1,4,4,363,53,5,200,49,151
595,2,9,1,43,25,8,200,36,164
596,0,1,5,29,27,17,200,39,161
596,1,8,3,102,34,18,200,40,160
596,2,9,9,184,40,14,200,44,156
597,0,6,2,189,39,10,200,38,162
597,1,1,3,65,27,8,200,45,155
597,2,5,7,19,25,14,200,36,164
598,0,5,2,7,29,28,200,39,161
598,1,7,6,154,34,5,200,42,158
598,2,8,1,27,29,23,200,31,169
599,0,0,2,243,49,24,200,35,165
599,1,1,1,184,40,14,200,37,163
599,2,9,2,-3,23,14,200,38,162
600,0,9,7,42,22,0,200,41,159
600,1,0,6,410,58,7,200,43,157
600,2,3,6,311,49,7,200,40,160
601,0,1,9,-12,20,8,200,50,150
601,1,1,7,179,37,7,200,47,153
601,2,2,7,152,36,11,200,40,160
602,0,7,5,329,51,8,200,37,163
602,1,2,6,247,41,1,200,40,160
602,2,2,7,234,42,7,200,34,166
603,0,1,3,66,30,16,200,40,160
603,1,2,0,15,21,4,200,46,154
603,2,9,6,148,36,12,200,34,166
604,0,6,9,199,41,13,200,50,150
604,1,0,1,306,46,0,200,49,151
604,2,8,7,144,36,13,200,41,159
605,0,6,4,136,32,4,200,36,164
605,1,2,2,257,43,4,200,35,165
605,2,2,8,361,51,0,200,33,167
606,0,5,5,179,41,18,200,53,147
606,1,5,4,187,37,5,200,33,167
606,2,7,4,-39,23,23,200,42,158
607,0,5,5,326,50,6,200,39,161
607,1,2,0,262,42,0,200,45,155
607,2,2,8,205,39,6,200,38,162
608,0,0,3,280,48,12,200,28,172
608,1,3,2,161,39,17,200,53,147
608,2,8,2,185,39,11,200,38,162
609,0,5,2,-20,24,21,200,49,151
609,1,6,5,236,40,1,200,33,167
609,2,9,3,127,37,20,200,36,164
610,0,1,7,103,29,4,200,43,157
610,1,1,0,481,63,3,200,35,165
610,2,6,5,245,43,7,200,28,172
611,0,3,3,207,37,0,200,41,159
611,1,0,1,141,31,0,200,47,153
611,2,9,7,174,34,0,200,45,155
612,0,6,4,-80,20,25,200,50,150
612,1,2,4,114,34,15,200,38,162
612,2,7,2,-30,26,29,200,42,158
613,0,3,3,94,30,9,200,50,150
613,1,2,4,173,39,14,200,39,161
613,2,7,6,341,51,5,200,42,158
614,0,1,9,64,24,0,200,37,163
614,1,4,0,339,49,0,200,36,164
614,2,4,6,108,28,0,200,22,178
615,0,5,8,302,46,1,200,42,158
615,1,2,4,311,49,7,200,41,159
615,2,3,0,142,34,8,200,38,162
616,0,7,5,318,50,8,200,45,155
616,1,2,2,275,45,5,200,36,164
616,2,7,4,66,26,5,200,49,151
617,0,1,9,144,32,2,200,37,163
617,1,5,0,298,46,2,200,43,157
617,2,7,3,-40,16,4,200,33,167
618,0,6,7,146,34,7,200,46,154
618,1,1,4,337,55,17,200,41,159
618,2,7,7,280,48,12,200,30,170
619,0,5,7,170,34,1,200,42,158
619,1,2,0,115,29,1,200,29,171
619,2,8,5,416,56,0,200,47,153
620,0,9,0,58,26,7,200,38,162
620,1,2,6,-51,15,4,200,39,161
620,2,6,9,130,34,11,200,35,165
621,0,7,5,191,37,4,200,37,163
621,1,9,2,108,32,11,200,38,162
621,2,2,9,168,36,7,200,37,163
622,0,9,2,52,24,3,200,40,160
622,1,0,8,101,31,10,200,39,161
622,2,7,9,152,36,11,200,38,162
623,0,8,2,270,46,9,200,47,153
623,1,2,3,441,59,2,200,35,165
623,2,1,3,207,41,11,200,50,150
624,0,3,4,185,35,0,200,39,161
624,1,1,7,232,40,2,200,33,167
624,2,5,1,364,52,2,200,31,169
625,0,7,7,161,35,6,200,41,159
625,1,2,4,205,43,17,200,40,160
625,2,0,3,192,40,12,200,36,164
626,0,2,7,182,38,9,200,46,154
626,1,3,6,77,27,5,200,45,155
626,2,4,7,132,32,5,200,43,157
627,0,2,9,9,19,0,200,37,163
627,1,1,2,196,36,0,200,37,163
627,2,4,3,273,43,0,200,50,150
628,0,0,5,247,41,1,200,47,153
628,1,4,2,132,32,5,200,39,161
628,2,5,3,235,41,4,200,46,154
629,0,2,7,50,26,9,200,51,149
629,1,1,3,209,39,5,200,40,160
629,2,2,1,346,54,12,200,40,160
630,0,6,6,214,38,1,200,48,152
630,1,2,7,290,46,4,200,37,163
630,2,8,7,242,42,5,200,41,159
631,0,2,0,5,23,12,200,42,158
631,1,3,2,138,34,9,200,39,161
631,2,1,9,253,43,5,200,43,157
632,0,0,9,52,24,3,200,52,148
632,1,2,3,272,44,3,200,38,162
632,2,9,6,174,34,0,200,42,158
633,0,4,1,171,37,9,200,42,158
633,1,1,3,160,36,9,200,34,166
633,2,8,4,361,51,0,200,39,161
634,0,7,6,-18,18,4,200,37,163
634,1,1,6,6,26,20,200,37,163
634,2,5,6,176,40,16,200,29,171
635,0,2,7,132,32,5,200,40,160
635,1,1,0,152,32,0,200,34,166
635,2,5,5,231,41,5,200,36,164
636,0,6,2,213,39,4,200,34,166
636,1,1,5,306,46,0,200,41,159
636,2,6,3,290,46,4,200,34,166
637,0,6,3,192,36,1,200,47,153
637,1,4,3,232,40,2,200,39,161
637,2,7,7,371,53,3,200,36,164
638,0,4,9,110,30,5,200,41,159
638,1,3,1,344,52,7,200,36,164
638,2,9,5,165,35,5,200,41,159
639,0,0,5,80,28,7,200,49,151
639,1,3,5,515,65,0,200,39,161
639,2,6,5,234,42,7,200,35,165
640,0,6,7,286,46,5,200,53,147
640,1,3,0,221,39,2,200,32,168
640,2,0,2,184,36,3,200,39,161
641,0,7,4,196,36,0,200,36,164
641,1,5,3,142,38,19,200,38,162
641,2,1,7,175,41,19,200,36,164
642,0,4,8,132,32,5,200,38,162
642,1,3,3,10,30,30,200,37,163
642,2,0,9,84,36,28,200,43,157
643,0,7,3,244,44,10,200,36,164
643,1,5,0,101,31,10,200,37,163
643,2,2,4,141,31,0,200,32,168
644,0,1,9,62,30,17,200,41,159
644,1,3,2,-15,23,17,200,46,154
644,2,3,5,75,25,0,200,35,165
645,0,2,4,222,42,10,200,42,158
645,1,2,5,329,51,8,200,52,148
645,2,9,8,111,29,2,200,39,161
646,0,3,9,-36,24,25,200,37,163
646,1,1,1,-14,26,25,200,37,163
646,2,8,7,-14,18,3,200,30,170
647,0,8,9,284,44,0,200,34,166
647,1,5,0,51,29,17,200,36,164
647,2,3,9,282,50,17,200,30,170
648,0,5,8,109,35,19,200,45,155
648,1,8,8,72,32,20,200,36,164
648,2,8,6,-38,18,9,200,37,163
649,0,9,7,69,27,7,200,43,157
649,1,6,4,366,54,7,200,38,162
649,2,0,6,229,39,0,200,47,153
650,0,8,5,262,42,0,200,41,159
650,1,5,3,401,55,1,200,44,156
650,2,1,8,192,36,1,200,43,157
651,0,2,9,146,38,18,200,42,158
651,1,4,1,222,42,10,200,46,154
651,2,7,4,35,25,10,200,42,158
652,0,7,6,203,41,12,200,38,162
652,1,2,7,208,40,8,200,44,156
652,2,0,4,191,37,4,200,42,158
653,0,1,6,216,40,6,200,36,164
653,1,0,7,71,29,12,200,36,164
653,2,3,0,206,42,14,200,34,166
654,0,9,8,240,40,0,200,38,162
654,1,3,0,108,28,0,200,39,161
654,2,8,4,295,45,0,200,37,163
655,0,7,5,19,21,3,200,47,153
655,1,8,1,13,23,10,200,43,157
655,2,4,9,133,35,13,200,42,158
656,0,0,2,17,27,20,200,38,162
656,1,5,0,-103,15,17,200,32,168
656,2,5,1,8,28,25,200,29,171
657,0,8,6,256,44,7,200,48,152
657,1,5,4,92,32,15,200,37,163
657,2,8,9,97,35,22,200,36,164
658,0,8,7,259,45,9,200,40,160
658,1,5,9,168,36,7,200,32,168
658,2,8,9,316,52,14,200,35,165
659,0,0,7,37,27,15,200,41,159
659,1,2,6,-172,8,15,200,39,161
659,2,9,4,86,30,11,200,48,152
660,0,2,6,98,30,8,200,32,168
660,1,2,4,296,48,8,200,34,166
660,2,2,3,416,56,0,200,41,159
661,0,5,3,278,46,7,200,36,164
661,1,3,5,160,36,9,200,42,158
661,2,2,9,263,45,8,200,41,159
662,0,6,9,251,41,0,200,36,164
662,1,4,0,159,33,1,200,35,165
662,2,8,5,170,34,1,200,46,154
663,0,1,7,273,47,11,200,34,166
663,1,0,2,114,30,4,200,41,159
663,2,5,9,102,30,7,200,52,148
664,0,7,7,294,46,3,200,37,163
664,1,0,3,172,36,6,200,44,156
664,2,7,1,294,46,3,200,42,158
665,0,9,2,135,33,7,200,36,164
665,1,0,5,287,45,2,200,39,161
665,2,4,1,157,35,7,200,40,160
666,0,7,4,83,29,9,200,38,162
666,1,5,3,139,33,6,200,38,162
666,2,7,3,122,34,13,200,50,150
667,0,8,7,136,32,4,200,46,154
667,1,2,3,292,48,9,200,37,163
667,2,7,3,122,34,13,200,36,164
668,0,6,5,133,35,13,200,31,169
668,1,5,4,338,50,3,200,48,152
668,2,6,6,93,31,12,200,36,164
669,0,8,2,147,33,4,200,45,155
669,1,1,6,192,36,1,200,48,152
669,2,2,5,459,61,3,200,30,170
670,0,5,1,7,25,17,200,37,163
670,1,9,2,352,52,5,200,32,168
670,2,9,1,225,43,12,200,37,163
671,0,2,9,100,32,13,200,47,153
671,1,1,6,175,37,8,200,33,167
671,2,5,4,240,44,11,200,38,162
672,0,9,8,57,31,21,200,34,166
672,1,4,2,29,23,6,200,40,160
672,2,8,4,52,32,25,200,42,158
673,0,7,3,79,29,10,200,39,161
673,1,2,4,138,38,20,200,37,163
673,2,6,2,288,48,10,200,39,161
674,0,0,0,138,34,9,200,42,158
674,1,2,4,218,42,11,200,37,163
674,2,9,4,243,41,2,200,43,157
675,0,1,4,235,41,4,200,43,157
675,1,3,3,144,32,2,200,36,164
675,2,2,6,111,29,2,200,52,148
676,0,7,8,184,40,14,200,39,161
676,1,4,3,230,42,8,200,49,151
676,2,7,2,-15,19,6,200,40,160
677,0,5,5,145,35,10,200,37,163
677,1,5,4,281,47,9,200,46,154
677,2,4,9,148,32,1,200,41,159
678,0,6,7,338,54,14,200,37,163
678,1,3,7,288,48,10,200,42,158
678,2,7,5,191,37,4,200,38,162
679,0,1,6,70,30,15,200,32,168
679,1,3,2,287,49,13,200,44,156
679,2,5,0,93,35,23,200,49,151
680,0,1,6,-43,15,2,200,34,166
680,1,8,3,38,26,12,200,35,165
680,2,5,5,101,31,10,200,38,162
681,0,7,5,142,34,8,200,34,166
681,1,2,3,132,32,5,200,43,157
681,2,2,7,295,49,11,200,34,166
682,0,2,7,118,34,14,200,37,163
682,1,3,4,118,34,14,200,38,162
682,2,7,1,273,43,0,200,41,159
683,0,4,8,83,33,20,200,33,167
683,1,5,4,149,35,9,200,38,162
683,2,3,7,113,39,29,200,45,155
684,0,8,7,158,38,15,200,37,163
684,1,2,6,120,36,19,200,37,163
684,2,0,9,42,30,22,200,35,165
685,0,2,6,88,32,16,200,39,161
685,1,3,2,307,49,8,200,40,160
685,2,8,0,241,43,8,200,40,160
686,0,6,7,228,40,3,200,27,173
686,1,7,8,165,35,5,200,43,157
686,2,4,7,375,53,2,200,36,164
687,0,3,8,95,29,6,200,54,146
687,1,3,1,207,37,0,200,46,154
687,2,2,6,205,39,6,200,43,157
